"RSSI, Delt RSRP, Std Dev RSRP, Lat, Long, Altitude, Speed, Classification, Time Elasped, Moni Data"
-51,13,9.192388155425117,4739.7390N,12218.2408W,-78.3,1.6,0,15.017515878999802,"[""b'\\r\\n#MONI:"", 'T-Mobile', 'RSRP:-77', 'RSRQ:-9', 'TAC:2C34', 'Id:149FC03', 'EARFCN:2300', 'PWR:-47dbm', 'DRX:128\\r\\n#MONI:', 'RSRP:-77', 'RSRQ:-9', 'PhysCellId:00000F8', 'EARFCN:2300', 'PWR:-47dbm\\r\\n#MONI:', 'RSRP:-90', 'RSRQ:-19', 'PhysCellId:00000C6', 'EARFCN:2300', ""PWR:-55dbm\\r\\n\\r\\nOK\\r\\n'""]"
-51,13,9.192388155425117,4739.7362N,12218.2479W,-72.8,0.0,0,30.037910897000074,"[""b'\\r\\n#MONI:"", 'T-Mobile', 'RSRP:-77', 'RSRQ:-8', 'TAC:2C34', 'Id:149FC03', 'EARFCN:2300', 'PWR:-48dbm', 'DRX:128\\r\\n#MONI:', 'RSRP:-77', 'RSRQ:-8', 'PhysCellId:00000F8', 'EARFCN:2300', 'PWR:-48dbm\\r\\n#MONI:', 'RSRP:-90', 'RSRQ:-19', 'PhysCellId:00000C6', 'EARFCN:2300', ""PWR:-55dbm\\r\\n\\r\\nOK\\r\\n'""]"
-51,13,9.192388155425117,4739.7346N,12218.2527W,-119.7,0.0,0,45.05840419600008,"[""b'\\r\\n#MONI:"", 'T-Mobile', 'RSRP:-77', 'RSRQ:-9', 'TAC:2C34', 'Id:149FC03', 'EARFCN:2300', 'PWR:-47dbm', 'DRX:128\\r\\n#MONI:', 'RSRP:-77', 'RSRQ:-9', 'PhysCellId:00000F8', 'EARFCN:2300', 'PWR:-47dbm\\r\\n#MONI:', 'RSRP:-90', 'RSRQ:-19', 'PhysCellId:00000C6', 'EARFCN:2300', ""PWR:-59dbm\\r\\n\\r\\nOK\\r\\n'""]"
-51,13,9.192388155425117,4739.7311N,12218.2636W,-196.4,0.0,0,60.07652493400019,"[""b'\\r\\n#MONI:"", 'T-Mobile', 'RSRP:-77', 'RSRQ:-9', 'TAC:2C34', 'Id:149FC03', 'EARFCN:2300', 'PWR:-48dbm', 'DRX:128\\r\\n#MONI:', 'RSRP:-77', 'RSRQ:-9', 'PhysCellId:00000F8', 'EARFCN:2300', 'PWR:-48dbm\\r\\n#MONI:', 'RSRP:-90', 'RSRQ:-19', 'PhysCellId:00000C6', 'EARFCN:2300', ""PWR:-61dbm\\r\\n\\r\\nOK\\r\\n'""]"
-51,13,9.192388155425117,4739.7310N,12218.2637W,-197.1,0.0,0,75.09471427399967,"[""b'\\r\\n#MONI:"", 'T-Mobile', 'RSRP:-77', 'RSRQ:-8', 'TAC:2C34', 'Id:149FC03', 'EARFCN:2300', 'PWR:-48dbm', 'DRX:128\\r\\n#MONI:', 'RSRP:-77', 'RSRQ:-8', 'PhysCellId:00000F8', 'EARFCN:2300', 'PWR:-48dbm\\r\\n#MONI:', 'RSRP:-90', 'RSRQ:-19', 'PhysCellId:00000C6', 'EARFCN:2300', ""PWR:-60dbm\\r\\n\\r\\nOK\\r\\n'""]"
-51,10,7.0710678118654755,4739.7314N,12218.2626W,-181.6,0.0,0,90.11473062599998,"[""b'\\r\\n#MONI:"", 'T-Mobile', 'RSRP:-83', 'RSRQ:-8', 'TAC:2C34', 'Id:149FC03', 'EARFCN:2300', 'PWR:-55dbm', 'DRX:128\\r\\n#MONI:', 'RSRP:-83', 'RSRQ:-8', 'PhysCellId:00000F8', 'EARFCN:2300', 'PWR:-55dbm\\r\\n#MONI:', 'RSRP:-93', 'RSRQ:-17', 'PhysCellId:00000C6', 'EARFCN:2300', ""PWR:-67dbm\\r\\n\\r\\nOK\\r\\n'""]"
-51,16,11.313708498984761,4739.7330N,12218.2576W,-152.3,0.0,0,105.13442335800028,"[""b'\\r\\n#MONI:"", 'T-Mobile', 'RSRP:-81', 'RSRQ:-8', 'TAC:2C34', 'Id:149FC03', 'EARFCN:2300', 'PWR:-53dbm', 'DRX:128\\r\\n#MONI:', 'RSRP:-81', 'RSRQ:-8', 'PhysCellId:00000F8', 'EARFCN:2300', 'PWR:-53dbm\\r\\n#MONI:', 'RSRP:-97', 'RSRQ:-20', 'PhysCellId:00000C6', 'EARFCN:2300', ""PWR:-64dbm\\r\\n\\r\\nOK\\r\\n'""]"
-53,17,12.020815280171307,4739.7332N,12218.2570W,-148.7,0.0,0,120.15366022699982,"[""b'\\r\\n#MONI:"", 'T-Mobile', 'RSRP:-82', 'RSRQ:-8', 'TAC:2C34', 'Id:149FC03', 'EARFCN:2300', 'PWR:-53dbm', 'DRX:128\\r\\n#MONI:', 'RSRP:-82', 'RSRQ:-8', 'PhysCellId:00000F8', 'EARFCN:2300', 'PWR:-53dbm\\r\\n#MONI:', 'RSRP:-99', 'RSRQ:-20', 'PhysCellId:00000C6', 'EARFCN:2300', ""PWR:-63dbm\\r\\n\\r\\nOK\\r\\n'""]"
-53,18,12.727922061357855,4739.7364N,12218.2695W,-125.4,1.4,0,135.17690453399973,"[""b'\\r\\n#MONI:"", 'T-Mobile', 'RSRP:-81', 'RSRQ:-8', 'TAC:2C34', 'Id:149FC03', 'EARFCN:2300', 'PWR:-52dbm', 'DRX:128\\r\\n#MONI:', 'RSRP:-81', 'RSRQ:-8', 'PhysCellId:00000F8', 'EARFCN:2300', 'PWR:-52dbm\\r\\n#MONI:', 'RSRP:-99', 'RSRQ:-20', 'PhysCellId:00000C6', 'EARFCN:2300', ""PWR:-60dbm\\r\\n\\r\\nOK\\r\\n'""]"
-55,14,9.899494936611665,4739.7388N,12218.2682W,-125.4,1.5,0,150.1997458879996,"[""b'\\r\\n#MONI:"", 'T-Mobile', 'RSRP:-81', 'RSRQ:-8', 'TAC:2C34', 'Id:149FC03', 'EARFCN:2300', 'PWR:-53dbm', 'DRX:128\\r\\n#MONI:', 'RSRP:-81', 'RSRQ:-8', 'PhysCellId:00000F8', 'EARFCN:2300', 'PWR:-53dbm\\r\\n#MONI:', 'RSRP:-95', 'RSRQ:-19', 'PhysCellId:00000C6', 'EARFCN:2300', ""PWR:-66dbm\\r\\n\\r\\nOK\\r\\n'""]"
-53,19,13.435028842544403,4739.7388N,12218.2682W,-125.4,1.5,0,165.22061074500016,"[""b'\\r\\n#MONI:"", 'T-Mobile', 'RSRP:-74', 'RSRQ:-9', 'TAC:2C34', 'Id:149FC03', 'EARFCN:2300', 'PWR:-45dbm', 'DRX:128\\r\\n#MONI:', 'RSRP:-74', 'RSRQ:-9', 'PhysCellId:00000F8', 'EARFCN:2300', 'PWR:-45dbm\\r\\n#MONI:', 'RSRP:-93', 'RSRQ:-19', 'PhysCellId:00000C6', 'EARFCN:2300', ""PWR:-57dbm\\r\\n\\r\\nOK\\r\\n'""]"
-53,13,9.192388155425117,4739.7388N,12218.2682W,-125.4,1.5,0,180.23747313500007,"[""b'\\r\\n#MONI:"", 'T-Mobile', 'RSRP:-81', 'RSRQ:-9', 'TAC:2C34', 'Id:149FC03', 'EARFCN:2300', 'PWR:-52dbm', 'DRX:128\\r\\n#MONI:', 'RSRP:-81', 'RSRQ:-9', 'PhysCellId:00000F8', 'EARFCN:2300', 'PWR:-52dbm\\r\\n#MONI:', 'RSRP:-94', 'RSRQ:-20', 'PhysCellId:00000C6', 'EARFCN:2300', ""PWR:-64dbm\\r\\n\\r\\nOK\\r\\n'""]"
-51,inf,0,4739.7388N,12218.2682W,-125.4,1.5,0,195.25346024099963,"[""b'\\r\\n#MONI:"", 'T-Mobile', 'RSRP:-85', 'RSRQ:-8', 'TAC:2C34', 'Id:149FC03', 'EARFCN:2300', 'PWR:-56dbm', 'DRX:128\\r\\n#MONI:', 'RSRP:-85', 'RSRQ:-8', 'PhysCellId:00000F8', 'EARFCN:2300', ""PWR:-56dbm\\r\\n\\r\\nOK\\r\\n'""]"
-51,inf,0,4739.7388N,12218.2682W,-125.4,1.5,0,210.27160294500027,"[""b'\\r\\n#MONI:"", 'T-Mobile', 'RSRP:-75', 'RSRQ:-9', 'TAC:2C34', 'Id:149FC03', 'EARFCN:2300', 'PWR:-45dbm', 'DRX:128\\r\\n#MONI:', 'RSRP:-75', 'RSRQ:-9', 'PhysCellId:00000F8', 'EARFCN:2300', ""PWR:-45dbm\\r\\n\\r\\nOK\\r\\n'""]"
-51,-30,21.213203435596427,4739.7334N,12218.2565W,-145.8,0.0,0,225.28638664400023,"[""b'\\r\\n#MONI:"", 'T-Mobile', 'RSRP:-74', 'RSRQ:-8', 'TAC:2C34', 'Id:149FC03', 'EARFCN:2300', 'PWR:-46dbm', 'DRX:128\\r\\n#MONI:', 'RSRP:-74', 'RSRQ:-8', 'PhysCellId:00000F8', 'EARFCN:2300', 'PWR:-46dbm\\r\\n#MONI:', 'RSRP:-44', 'RSRQ:-3', 'PhysCellId:00000C6', 'EARFCN:2300', ""PWR:-58dbm\\r\\n\\r\\nOK\\r\\n'""]"
-51,-25,17.67766952966369,4739.7408N,12218.2346W,6.4,0.0,0,240.304488752,"[""b'\\r\\n#MONI:"", 'T-Mobile', 'RSRP:-69', 'RSRQ:-8', 'TAC:2C34', 'Id:149FC03', 'EARFCN:2300', 'PWR:-40dbm', 'DRX:128\\r\\n#MONI:', 'RSRP:-69', 'RSRQ:-8', 'PhysCellId:00000F8', 'EARFCN:2300', 'PWR:-40dbm\\r\\n#MONI:', 'RSRP:-44', 'RSRQ:-3', 'PhysCellId:00000C6', 'EARFCN:2300', ""PWR:-58dbm\\r\\n\\r\\nOK\\r\\n'""]"
-55,17,12.020815280171307,4739.7580N,12218.2223W,-19.4,3.5,0,255.32453117400019,"[""b'\\r\\n#MONI:"", 'T-Mobile', 'RSRP:-83', 'RSRQ:-8', 'TAC:2C34', 'Id:149FC03', 'EARFCN:2300', 'PWR:-55dbm', 'DRX:128\\r\\n#MONI:', 'RSRP:-83', 'RSRQ:-8', 'PhysCellId:00000F8', 'EARFCN:2300', 'PWR:-55dbm\\r\\n#MONI:', 'RSRP:-100', 'RSRQ:-18', 'PhysCellId:00000C6', 'EARFCN:2300', ""PWR:-68dbm\\r\\n\\r\\nOK\\r\\n'""]"
-51,10,7.0710678118654755,4739.7412N,12218.2336W,15.1,0.0,0,270.34665898799994,"[""b'\\r\\n#MONI:"", 'T-Mobile', 'RSRP:-82', 'RSRQ:-10', 'TAC:2C34', 'Id:149FC03', 'EARFCN:2300', 'PWR:-52dbm', 'DRX:128\\r\\n#MONI:', 'RSRP:-82', 'RSRQ:-10', 'PhysCellId:00000F8', 'EARFCN:2300', 'PWR:-52dbm\\r\\n#MONI:', 'RSRP:-92', 'RSRQ:-16', 'PhysCellId:00000C6', 'EARFCN:2300', ""PWR:-65dbm\\r\\n\\r\\nOK\\r\\n'""]"
-51,6,4.242640687119285,4739.7418N,12218.2319W,26.1,0.0,0,285.36478425899986,"[""b'\\r\\n#MONI:"", 'T-Mobile', 'RSRP:-79', 'RSRQ:-8', 'TAC:2C34', 'Id:149FC03', 'EARFCN:2300', 'PWR:-49dbm', 'DRX:128\\r\\n#MONI:', 'RSRP:-79', 'RSRQ:-8', 'PhysCellId:00000F8', 'EARFCN:2300', 'PWR:-49dbm\\r\\n#MONI:', 'RSRP:-85', 'RSRQ:-17', 'PhysCellId:00000C6', 'EARFCN:2300', ""PWR:-62dbm\\r\\n\\r\\nOK\\r\\n'""]"
