"RSSI, Delt RSRP, Std Dev RSRP, Lat, Long, Altitude, Speed, Classification, Time Elasped, Moni Data",,,,,,,,,
-73,-7,5.737304826,4735.3419N,12213.5665W,14.5,3.2,0,15.01695501,"[""b'\\r\\n#MONI:"", 'T-Mobile', 'RSRP:-102', 'RSRQ:-12', 'TAC:2C34', 'Id:14B8801', 'EARFCN:2300', 'PWR:-68dbm', 'DRX:128\\r\\n#MONI:', 'RSRP:-102', 'RSRQ:-12', 'PhysCellId:0000021', 'EARFCN:2300', 'PWR:-68dbm\\r\\n#MONI:', 'RSRP:-108', 'RSRQ:-17', 'PhysCellId:0000085', 'EARFCN:2300', 'PWR:-82dbm\\r\\n#MONI:', 'RSRP:-106', 'RSRQ:-11', 'PhysCellId:0000021', 'EARFCN:1050', 'PWR:-86dbm\\r\\n#MONI:', 'RSRP:-95', 'RSRQ:-11', 'PhysCellId:0000021', 'EARFCN:68661', ""PWR:-75dbm\\r\\n\\r\\nOK\\r\\n'""]"
-69,-5,4.645786622,4735.3370N,12213.5633W,11.7,0.9,0,30.03621832,"[""b'\\r\\n#MONI:"", 'T-Mobile', 'RSRP:-100', 'RSRQ:-16', 'TAC:2C34', 'Id:14B8801', 'EARFCN:2300', 'PWR:-63dbm', 'DRX:128\\r\\n#MONI:', 'RSRP:-100', 'RSRQ:-16', 'PhysCellId:0000021', 'EARFCN:2300', 'PWR:-63dbm\\r\\n#MONI:', 'RSRP:-98', 'RSRQ:-16', 'PhysCellId:0000085', 'EARFCN:2300', 'PWR:-73dbm\\r\\n#MONI:', 'RSRP:-106', 'RSRQ:-11', 'PhysCellId:0000021', 'EARFCN:1050', 'PWR:-86dbm\\r\\n#MONI:', 'RSRP:-95', 'RSRQ:-11', 'PhysCellId:0000021', 'EARFCN:68661', ""PWR:-75dbm\\r\\n\\r\\nOK\\r\\n'""]"
-69,-5,5.315072906,4735.3261N,12213.5658W,12.5,4.3,0,45.05680961,"[""b'\\r\\n#MONI:"", 'T-Mobile', 'RSRP:-100', 'RSRQ:-12', 'TAC:2C34', 'Id:14B8801', 'EARFCN:2300', 'PWR:-67dbm', 'DRX:128\\r\\n#MONI:', 'RSRP:-100', 'RSRQ:-12', 'PhysCellId:0000021', 'EARFCN:2300', 'PWR:-67dbm\\r\\n#MONI:', 'RSRP:-106', 'RSRQ:-17', 'PhysCellId:0000074', 'EARFCN:2300', 'PWR:-79dbm\\r\\n#MONI:', 'RSRP:-106', 'RSRQ:-11', 'PhysCellId:0000021', 'EARFCN:1050', 'PWR:-86dbm\\r\\n#MONI:', 'RSRP:-95', 'RSRQ:-11', 'PhysCellId:0000021', 'EARFCN:68661', ""PWR:-75dbm\\r\\n\\r\\nOK\\r\\n'""]"
-69,-5,5.338539126,4735.3169N,12213.5624W,10.3,2.9,0,60.07774477,"[""b'\\r\\n#MONI:"", 'T-Mobile', 'RSRP:-100', 'RSRQ:-13', 'TAC:2C34', 'Id:14B8801', 'EARFCN:2300', 'PWR:-65dbm', 'DRX:128\\r\\n#MONI:', 'RSRP:-100', 'RSRQ:-13', 'PhysCellId:0000021', 'EARFCN:2300', 'PWR:-65dbm\\r\\n#MONI:', 'RSRP:-107', 'RSRQ:-17', 'PhysCellId:0000074', 'EARFCN:2300', 'PWR:-79dbm\\r\\n#MONI:', 'RSRP:-107', 'RSRQ:-17', 'PhysCellId:000011B', 'EARFCN:2300', 'PWR:-79dbm\\r\\n#MONI:', 'RSRP:-106', 'RSRQ:-11', 'PhysCellId:0000021', 'EARFCN:1050', 'PWR:-86dbm\\r\\n#MONI:', 'RSRP:-95', 'RSRQ:-11', 'PhysCellId:0000021', 'EARFCN:68661', ""PWR:-75dbm\\r\\n\\r\\nOK\\r\\n'""]"
-67,1,5.770615219,4735.3094N,12213.5580W,10.3,3.1,0,75.09651099,"[""b'\\r\\n#MONI:"", 'T-Mobile', 'RSRP:-94', 'RSRQ:-9', 'TAC:2C34', 'Id:14B8801', 'EARFCN:2300', 'PWR:-65dbm', 'DRX:128\\r\\n#MONI:', 'RSRP:-94', 'RSRQ:-9', 'PhysCellId:0000021', 'EARFCN:2300', 'PWR:-65dbm\\r\\n#MONI:', 'RSRP:-106', 'RSRQ:-20', 'PhysCellId:000011B', 'EARFCN:2300', 'PWR:-77dbm\\r\\n#MONI:', 'RSRP:-106', 'RSRQ:-18', 'PhysCellId:0000074', 'EARFCN:2300', 'PWR:-77dbm\\r\\n#MONI:', 'RSRP:-101', 'RSRQ:-10', 'PhysCellId:0000021', 'EARFCN:1050', 'PWR:-81dbm\\r\\n#MONI:', 'RSRP:0', 'RSRQ:0', 'PhysCellId:0000000', 'EARFCN:1050', 'PWR:0dbm\\r\\n#MONI:', 'RSRP:-95', 'RSRQ:-11', 'PhysCellId:0000021', 'EARFCN:68661', ""PWR:-75dbm\\r\\n\\r\\nOK\\r\\n'""]"
-61,-3,3,4735.3008N,12213.5620W,10,4.3,0,90.11466016,"[""b'\\r\\n#MONI:"", 'T-Mobile', 'RSRP:-98', 'RSRQ:-11', 'TAC:2C34', 'Id:14B8801', 'EARFCN:2300', 'PWR:-67dbm', 'DRX:128\\r\\n#MONI:', 'RSRP:-98', 'RSRQ:-11', 'PhysCellId:0000021', 'EARFCN:2300', 'PWR:-67dbm\\r\\n#MONI:', 'RSRP:-101', 'RSRQ:-10', 'PhysCellId:0000021', 'EARFCN:1050', 'PWR:-81dbm\\r\\n#MONI:', 'RSRP:0', 'RSRQ:0', 'PhysCellId:0000000', 'EARFCN:1050', 'PWR:0dbm\\r\\n#MONI:', 'RSRP:-95', 'RSRQ:-11', 'PhysCellId:0000021', 'EARFCN:68661', ""PWR:-75dbm\\r\\n\\r\\nOK\\r\\n'""]"
-67,-3,3,4735.2965N,12213.5638W,13.2,10.3,0,105.1322524,"[""b'\\r\\n#MONI:"", 'T-Mobile', 'RSRP:-98', 'RSRQ:-9', 'TAC:2C34', 'Id:14B8801', 'EARFCN:2300', 'PWR:-68dbm', 'DRX:128\\r\\n#MONI:', 'RSRP:-98', 'RSRQ:-9', 'PhysCellId:0000021', 'EARFCN:2300', 'PWR:-68dbm\\r\\n#MONI:', 'RSRP:-101', 'RSRQ:-10', 'PhysCellId:0000021', 'EARFCN:1050', 'PWR:-81dbm\\r\\n#MONI:', 'RSRP:0', 'RSRQ:0', 'PhysCellId:0000000', 'EARFCN:1050', 'PWR:0dbm\\r\\n#MONI:', 'RSRP:-95', 'RSRQ:-11', 'PhysCellId:0000021', 'EARFCN:68661', ""PWR:-75dbm\\r\\n\\r\\nOK\\r\\n'""]"
-63,-2,3.055050463,4735.2855N,12213.5607W,14.8,4.7,0,120.1519196,"[""b'\\r\\n#MONI:"", 'T-Mobile', 'RSRP:-97', 'RSRQ:-10', 'TAC:2C34', 'Id:14B8801', 'EARFCN:2300', 'PWR:-66dbm', 'DRX:128\\r\\n#MONI:', 'RSRP:-97', 'RSRQ:-10', 'PhysCellId:0000021', 'EARFCN:2300', 'PWR:-66dbm\\r\\n#MONI:', 'RSRP:-101', 'RSRQ:-10', 'PhysCellId:0000021', 'EARFCN:1050', 'PWR:-81dbm\\r\\n#MONI:', 'RSRP:0', 'RSRQ:0', 'PhysCellId:0000000', 'EARFCN:1050', 'PWR:0dbm\\r\\n#MONI:', 'RSRP:-95', 'RSRQ:-11', 'PhysCellId:0000021', 'EARFCN:68661', ""PWR:-75dbm\\r\\n\\r\\nOK\\r\\n'""]"
-67,3,3.872983346,4735.2777N,12213.5448W,8.7,4.1,0,135.1674901,"[""b'\\r\\n#MONI:"", 'T-Mobile', 'RSRP:-92', 'RSRQ:-12', 'TAC:2C34', 'Id:14B8801', 'EARFCN:2300', 'PWR:-59dbm', 'DRX:128\\r\\n#MONI:', 'RSRP:-92', 'RSRQ:-12', 'PhysCellId:0000021', 'EARFCN:2300', 'PWR:-59dbm\\r\\n#MONI:', 'RSRP:-98', 'RSRQ:-15', 'PhysCellId:000004D', 'EARFCN:2300', 'PWR:-74dbm\\r\\n#MONI:', 'RSRP:-101', 'RSRQ:-10', 'PhysCellId:0000021', 'EARFCN:1050', 'PWR:-81dbm\\r\\n#MONI:', 'RSRP:0', 'RSRQ:0', 'PhysCellId:0000000', 'EARFCN:1050', 'PWR:0dbm\\r\\n#MONI:', 'RSRP:-95', 'RSRQ:-11', 'PhysCellId:0000021', 'EARFCN:68661', ""PWR:-75dbm\\r\\n\\r\\nOK\\r\\n'""]"
-67,0,5.315072906,4735.2670N,12213.5350W,7.8,6.7,0,150.1883595,"[""b'\\r\\n#MONI:"", 'T-Mobile', 'RSRP:-95', 'RSRQ:-9', 'TAC:2C34', 'Id:14B8801', 'EARFCN:2300', 'PWR:-66dbm', 'DRX:128\\r\\n#MONI:', 'RSRP:-95', 'RSRQ:-9', 'PhysCellId:0000021', 'EARFCN:2300', 'PWR:-66dbm\\r\\n#MONI:', 'RSRP:-106', 'RSRQ:-17', 'PhysCellId:000004D', 'EARFCN:2300', 'PWR:-79dbm\\r\\n#MONI:', 'RSRP:-101', 'RSRQ:-10', 'PhysCellId:0000021', 'EARFCN:1050', 'PWR:-81dbm\\r\\n#MONI:', 'RSRP:0', 'RSRQ:0', 'PhysCellId:0000000', 'EARFCN:1050', 'PWR:0dbm\\r\\n#MONI:', 'RSRP:-95', 'RSRQ:-11', 'PhysCellId:0000021', 'EARFCN:68661', ""PWR:-75dbm\\r\\n\\r\\nOK\\r\\n'""]"
